scene_id,group,label,experiment_name,iteration,method,psnr,ssim,lpips,gaussian_count,estimated_elapsed_sec
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,10000,ours_10000,46.247379302978516,0.9919619560241699,0.029459798708558083,231059,103.761375
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,15000,ours_15000,46.99198913574219,0.9928895831108093,0.023203017190098763,224189,155.642063
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,20000,ours_20000,47.31227111816406,0.9935107231140137,0.020135268568992615,224189,207.522751
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,25000,ours_25000,47.5928955078125,0.9936679005622864,0.019030600786209106,224189,259.403438
room_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,30000,ours_30000,47.85323715209961,0.9938609600067139,0.018018539994955063,224189,311.284126
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,0,ours_0,13.22016854584217,0.5850237691774964,0.5509336022660136,175000,0.0
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,500,ours_500,24.99660301208496,0.923403263092041,0.23398596048355103,175000,5.089028
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,1000,ours_1000,26.124608993530273,0.9329670071601868,0.20216651260852814,224176,10.178056
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,2000,ours_2000,32.941829681396484,0.9613702297210693,0.1043565645813942,262871,20.356113
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,3000,ours_3000,37.526756286621094,0.9755553603172302,0.07434866577386856,275243,30.534169
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,5000,ours_5000,41.639404296875,0.9831511378288269,0.04984384775161743,259620,50.890282
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,7000,ours_7000,40.923683166503906,0.9840148091316223,0.04584561660885811,253925,71.246395
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,10000,ours_10000,43.30868911743164,0.987669050693512,0.03459193930029869,249569,101.780564
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,15000,ours_15000,44.2111930847168,0.9900045394897461,0.027272948995232582,245947,152.670846
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,20000,ours_20000,45.61256790161133,0.9909729957580566,0.023604391142725945,245947,203.561128
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,25000,ours_25000,46.1115608215332,0.9907131195068359,0.023727020248770714,245947,254.45141
office_0,extension,prior_75k_30000,03-24-prior75k-30k-2026,30000,ours_30000,46.10317611694336,0.9903954863548279,0.024302972480654716,245947,305.341692
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,0,ours_0,11.343846946954727,0.5564356595277786,0.5849244128912687,200000,0.0
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,500,ours_500,32.90343475341797,0.9598097205162048,0.19188350439071655,200000,5.487149
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,1000,ours_1000,37.59442138671875,0.973694384098053,0.1247442290186882,231930,10.974299
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,2000,ours_2000,41.42375564575195,0.9841451644897461,0.06697065383195877,253362,21.948598
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,3000,ours_3000,41.967010498046875,0.9857373237609863,0.05440531298518181,265758,32.922896
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,5000,ours_5000,42.976932525634766,0.9890760779380798,0.04033173248171806,261454,54.871494
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,7000,ours_7000,45.486392974853516,0.9911139011383057,0.031951818615198135,258341,76.820091
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,10000,ours_10000,45.79595947265625,0.9920582175254822,0.028697766363620758,254614,109.742988
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,15000,ours_15000,45.553497314453125,0.9925658106803894,0.023255931213498116,249196,164.614482
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,20000,ours_20000,47.55402755737305,0.9934460520744324,0.020115522667765617,249196,219.485976
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,25000,ours_25000,47.83768081665039,0.9938766956329346,0.017750155180692673,249196,274.357469
room_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,30000,ours_30000,47.92665481567383,0.9939537644386292,0.017532262951135635,249196,329.228963
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,0,ours_0,12.924810454249382,0.5955609101802111,0.5490795057266951,200000,0.0
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,500,ours_500,25.474151611328125,0.9272890686988831,0.22865955531597137,200000,5.192248
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,1000,ours_1000,28.395111083984375,0.9422059655189514,0.17034582793712616,227518,10.384495
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,2000,ours_2000,30.823806762695312,0.9572791457176208,0.11372945457696915,266991,20.768991
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,3000,ours_3000,34.910037994384766,0.9645884037017822,0.08720231056213379,280843,31.153486
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,5000,ours_5000,38.038211822509766,0.9766810536384583,0.06155448779463768,270830,51.922477
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,7000,ours_7000,41.348331451416016,0.9846611618995667,0.045145273208618164,264274,72.691468
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,10000,ours_10000,43.101802825927734,0.988023042678833,0.033016130328178406,261398,103.844954
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,15000,ours_15000,45.108638763427734,0.9900681972503662,0.02569972723722458,257589,155.767432
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,20000,ours_20000,45.609039306640625,0.9904248118400574,0.0235892441123724,257589,207.689909
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,25000,ours_25000,46.09664535522461,0.9898200631141663,0.023326724767684937,257589,259.612386
office_0,extension,prior_100k_geo_30000,03-24-prior100k-geo-30k-2026,30000,ours_30000,46.33491134643555,0.9894094467163086,0.02371557056903839,257589,311.534863
